,Open,High,Low,Close,Adj Close,Volume
2018-10-01,292.1099853515625,292.92999267578125,290.9800109863281,291.7300109863281,268.37139892578125,62078900.0
2018-10-02,291.55999755859375,292.3599853515625,291.1400146484375,291.55999755859375,268.2149658203125,47258200.0
2018-10-03,292.739990234375,293.2099914550781,291.32000732421875,291.7200012207031,268.3620910644531,64694600.0
2018-10-04,291.17999267578125,291.239990234375,287.6600036621094,289.44000244140625,266.26470947265625,111545900.0
2018-10-05,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,264.7744445800781,105951700.0
2018-10-06,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,264.7744445800781,0.0
2018-10-07,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,264.7744445800781,0.0
2018-10-08,287.04998779296875,288.2200012207031,285.5,287.82000732421875,264.7744445800781,87742200.0
2018-10-09,287.3900146484375,288.8599853515625,286.7699890136719,287.3999938964844,264.38800048828125,74339000.0
2018-10-10,286.8299865722656,286.9100036621094,277.8800048828125,278.29998779296875,256.0166015625,214731000.0
2018-10-11,277.0799865722656,278.8999938964844,270.3599853515625,272.1700134277344,250.3775177001953,274840500.0
2018-10-12,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,253.8549041748047,183186500.0
2018-10-13,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,253.8549041748047,0.0
2018-10-14,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,253.8549041748047,0.0
2018-10-15,275.54998779296875,277.0400085449219,274.29998779296875,274.3999938964844,252.42901611328125,102263700.0
2018-10-16,276.6000061035156,280.82000732421875,276.07000732421875,280.3999938964844,257.94854736328125,118255800.0
2018-10-17,280.44000244140625,281.1499938964844,277.55999755859375,280.45001220703125,257.9944763183594,110626000.0
2018-10-18,279.3999938964844,280.07000732421875,274.9700012207031,276.3999938964844,254.26881408691406,134557500.0
2018-10-19,277.1300048828125,279.29998779296875,275.4700012207031,276.25,254.13084411621094,139901600.0
2018-10-20,277.1300048828125,279.29998779296875,275.4700012207031,276.25,254.13084411621094,0.0
2018-10-21,277.1300048828125,279.29998779296875,275.4700012207031,276.25,254.13084411621094,0.0
2018-10-22,277.0,277.3599853515625,274.4100036621094,275.010009765625,252.9901123046875,82415800.0
2018-10-23,270.95001220703125,274.8699951171875,268.6099853515625,273.6099853515625,251.7022247314453,146352700.0
2018-10-24,273.3299865722656,273.760009765625,264.70001220703125,265.32000732421875,244.0759735107422,177806700.0
2018-10-25,267.3800048828125,271.80999755859375,266.2300109863281,270.0799865722656,248.45484924316406,138061500.0
2018-10-26,265.9200134277344,271.0,262.2900085449219,265.3299865722656,244.08518981933594,201574600.0
2018-10-27,265.9200134277344,271.0,262.2900085449219,265.3299865722656,244.08518981933594,0.0
2018-10-28,265.9200134277344,271.0,262.2900085449219,265.3299865722656,244.08518981933594,0.0
2018-10-29,268.79998779296875,270.25,259.8500061035156,263.8599853515625,242.7328643798828,160749100.0
2018-10-30,263.6700134277344,268.1199951171875,263.1199951171875,267.7699890136719,246.32984924316406,157116000.0
2018-10-31,270.6499938964844,273.2300109863281,270.1199951171875,270.6300048828125,248.9607696533203,128296300.0
2018-11-01,271.6000061035156,273.7300109863281,270.3800048828125,273.510009765625,251.61029052734375,99495000.0
2018-11-02,274.75,275.2300109863281,269.5899963378906,271.8900146484375,250.1199493408203,122634100.0
2018-11-03,274.75,275.2300109863281,269.5899963378906,271.8900146484375,250.1199493408203,0.0
2018-11-04,274.75,275.2300109863281,269.5899963378906,271.8900146484375,250.1199493408203,0.0
2018-11-05,272.44000244140625,274.010009765625,271.3500061035156,273.3900146484375,251.49986267089844,65622500.0
2018-11-06,273.32000732421875,275.29998779296875,273.25,275.1199951171875,253.09133911132812,60085900.0
2018-11-07,277.55999755859375,281.1000061035156,277.0799865722656,281.010009765625,258.5097351074219,102752100.0
2018-11-08,280.1099853515625,281.2200012207031,279.2200012207031,280.5,258.0405578613281,65584900.0
2018-11-09,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,255.51995849609375,98812600.0
2018-11-10,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,255.51995849609375,0.0
2018-11-11,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,255.51995849609375,0.0
2018-11-12,277.19000244140625,277.4599914550781,271.989990234375,272.57000732421875,250.74551391601562,99673600.0
2018-11-13,273.0899963378906,275.3299865722656,271.25,272.05999755859375,250.2763671875,98176600.0
2018-11-14,274.1600036621094,274.6099853515625,268.45001220703125,270.20001220703125,248.56532287597656,125335900.0
2018-11-15,268.7799987792969,273.5400085449219,267.010009765625,273.0199890136719,251.15948486328125,135101400.0
2018-11-16,271.7900085449219,274.75,271.2099914550781,273.7300109863281,251.81263732910156,126668000.0
2018-11-17,271.7900085449219,274.75,271.2099914550781,273.7300109863281,251.81263732910156,0.0
2018-11-18,271.7900085449219,274.75,271.2099914550781,273.7300109863281,251.81263732910156,0.0
2018-11-19,273.04998779296875,273.3800048828125,268.07000732421875,269.1000061035156,247.55337524414062,103061700.0
2018-11-20,265.3599853515625,267.0,263.1499938964844,264.1199951171875,242.97210693359375,136021300.0
2018-11-21,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,243.79998779296875,75563700.0
2018-11-22,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,243.79998779296875,0.0
2018-11-23,263.17999267578125,264.82000732421875,263.07000732421875,263.25,242.17176818847656,42807900.0
2018-11-24,263.17999267578125,264.82000732421875,263.07000732421875,263.25,242.17176818847656,0.0
2018-11-25,263.17999267578125,264.82000732421875,263.07000732421875,263.25,242.17176818847656,0.0
2018-11-26,265.7799987792969,267.75,265.3399963378906,267.5,246.08148193359375,79981400.0
2018-11-27,266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,246.90939331054688,75502400.0
2018-11-28,269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,252.59451293945312,127629600.0
2018-11-29,273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,252.04257202148438,82346400.0
2018-11-30,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,253.5789031982422,98204200.0
2018-12-01,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,253.5789031982422,0.0
2018-12-02,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,253.5789031982422,0.0
2018-12-03,280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,256.9366149902344,103176300.0
2018-12-04,278.3699951171875,278.8500061035156,269.8999938964844,270.25,248.6112823486328,177986000.0
2018-12-05,278.3699951171875,278.8500061035156,269.8999938964844,270.25,248.6112823486328,0.0
2018-12-06,265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,248.2340850830078,204185400.0
2018-12-07,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,242.46617126464844,161018900.0
2018-12-08,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,242.46617126464844,0.0
2018-12-09,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,242.46617126464844,0.0
2018-12-10,263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,242.9260711669922,151445900.0
2018-12-11,267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,242.9812774658203,121504400.0
2018-12-12,267.4700012207031,269.0,265.3699951171875,265.4599914550781,244.204833984375,97976700.0
2018-12-13,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,244.12197875976562,96662700.0
2018-12-14,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,239.6143341064453,116961100.0
2018-12-15,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,239.6143341064453,0.0
2018-12-16,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,239.6143341064453,0.0
2018-12-17,259.3999938964844,260.6499938964844,253.52999877929688,255.36000061035156,234.91348266601562,165492300.0
2018-12-18,257.20001220703125,257.95001220703125,253.27999877929688,255.0800018310547,234.6558837890625,134515100.0
2018-12-19,255.1699981689453,259.3999938964844,249.35000610351562,251.25999450683594,231.14173889160156,214992800.0
2018-12-20,249.86000061035156,251.6199951171875,244.64999389648438,247.1699981689453,227.37924194335938,252053400.0
2018-12-21,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,222.72035217285156,255345600.0
2018-12-22,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,222.72035217285156,0.0
2018-12-23,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,222.72035217285156,0.0
2018-12-24,239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,216.83541870117188,147311600.0
2018-12-25,239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,216.83541870117188,0.0
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,227.79100036621094,218485400.0
2018-12-27,242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,229.5398406982422,186267300.0
2018-12-28,249.5800018310547,251.39999389648438,246.4499969482422,247.75,229.24375915527344,153100200.0
2018-12-29,249.5800018310547,251.39999389648438,246.4499969482422,247.75,229.24375915527344,0.0
2018-12-30,249.5800018310547,251.39999389648438,246.4499969482422,247.75,229.24375915527344,0.0
2018-12-31,249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,231.25161743164062,144299400.0
2019-01-01,249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,231.25161743164062,0.0
2019-01-02,245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,231.4922332763672,126925200.0
2019-01-03,248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,225.96820068359375,144140700.0
2019-01-04,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,233.53717041015625,142628800.0
2019-01-05,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,233.53717041015625,0.0
2019-01-06,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,233.53717041015625,0.0
2019-01-07,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,235.37852478027344,103139100.0
2019-01-08,256.82000732421875,257.30999755859375,254.0,256.7699890136719,237.5899658203125,102512600.0
2019-01-09,257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,238.7003631591797,95006600.0
2019-01-10,256.260009765625,259.1600036621094,255.5,258.8800048828125,239.54238891601562,96823900.0
2019-01-11,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,239.6348876953125,73858100.0
2019-01-12,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,239.6348876953125,0.0
2019-01-13,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,239.6348876953125,0.0
2019-01-14,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,238.17291259765625,70908200.0
2019-01-15,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,240.90255737304688,85208300.0
2019-01-16,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,241.48553466796875,77636700.0
2019-01-17,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,243.3175811767578,96118400.0
2019-01-18,264.9800109863281,266.9800109863281,263.0,266.4599914550781,246.55615234375,127900300.0
2019-01-19,264.9800109863281,266.9800109863281,263.0,266.4599914550781,246.55615234375,0.0
2019-01-20,264.9800109863281,266.9800109863281,263.0,266.4599914550781,246.55615234375,0.0
2019-01-21,264.9800109863281,266.9800109863281,263.0,266.4599914550781,246.55615234375,0.0
2019-01-22,264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,243.22503662109375,115531200.0
2019-01-23,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,243.73399353027344,86030300.0
2019-01-24,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,243.863525390625,59204100.0
2019-01-25,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,245.9269561767578,96883400.0
2019-01-26,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,245.9269561767578,0.0
2019-01-27,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,245.9269561767578,0.0
2019-01-28,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,244.05787658691406,85613700.0
2019-01-29,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,243.73399353027344,66136300.0
2019-01-30,265.1000061035156,268.5199890136719,264.25,267.5799865722656,247.59242248535156,92473700.0
2019-01-31,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,249.76695251464844,104012100.0
2019-02-01,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,249.88731384277344,85782500.0
2019-02-02,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,249.88731384277344,0.0
2019-02-03,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,249.88731384277344,0.0
2019-02-04,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,251.64527893066406,60744800.0
2019-02-05,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,252.70018005371094,79552800.0
2019-02-06,272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,252.36703491210938,58347800.0
2019-02-07,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,249.9612579345703,95482000.0
2019-02-08,268.75,270.5799865722656,267.8299865722656,270.4700012207031,250.2666473388672,75788900.0
2019-02-09,268.75,270.5799865722656,267.8299865722656,270.4700012207031,250.2666473388672,0.0
2019-02-10,268.75,270.5799865722656,267.8299865722656,270.4700012207031,250.2666473388672,0.0
2019-02-11,271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,250.4053955078125,68021400.0
2019-02-12,272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,253.6254425048828,72270200.0
2019-02-13,275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,254.44891357421875,65277200.0
2019-02-14,273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,253.884521484375,83234400.0
2019-02-15,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,256.65118408203125,97088700.0
2019-02-16,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,256.65118408203125,0.0
2019-02-17,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,256.65118408203125,0.0
2019-02-18,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,256.65118408203125,0.0
2019-02-19,276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,257.0953674316406,59120800.0
2019-02-20,277.80999755859375,278.9200134277344,277.25,278.4100036621094,257.613525390625,76610800.0
2019-02-21,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,256.69744873046875,64214700.0
2019-02-22,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,258.28900146484375,78114600.0
2019-02-23,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,258.28900146484375,0.0
2019-02-24,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,258.28900146484375,0.0
2019-02-25,280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,258.6406555175781,69030700.0
2019-02-26,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,258.4555969238281,56844100.0
2019-02-27,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,258.3445739746094,56921600.0
2019-02-28,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,257.8634338378906,69268300.0
2019-03-01,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,259.473388671875,78880500.0
2019-03-02,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,259.473388671875,0.0
2019-03-03,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,259.473388671875,0.0
2019-03-04,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,258.529541015625,106494600.0
2019-03-05,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,258.1779479980469,59114600.0
2019-03-06,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,256.6141662597656,75039800.0
2019-03-07,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,254.46751403808594,94885100.0
2019-03-08,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,253.9585723876953,85795800.0
2019-03-09,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,253.9585723876953,0.0
2019-03-10,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,253.9585723876953,0.0
2019-03-11,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,257.6412353515625,65098900.0
2019-03-12,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,258.61285400390625,79667500.0
2019-03-13,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,260.3247375488281,80639200.0
2019-03-14,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,260.1580810546875,67518400.0
2019-03-15,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,261.44342041015625,81309000.0
2019-03-16,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,261.44342041015625,0.0
2019-03-17,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,261.44342041015625,0.0
2019-03-18,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,262.3914489746094,62199800.0
2019-03-19,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,262.45648193359375,90268100.0
2019-03-20,282.1600036621094,283.5,280.32000732421875,281.54998779296875,261.6665344238281,84609200.0
2019-03-21,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,264.6219787597656,79550400.0
2019-03-22,283.2200012207031,283.79998779296875,279.17999267578125,279.25,259.5289611816406,122659300.0
2019-03-23,283.2200012207031,283.79998779296875,279.17999267578125,279.25,259.5289611816406,0.0
2019-03-24,283.2200012207031,283.79998779296875,279.17999267578125,279.25,259.5289611816406,0.0
2019-03-25,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,259.33380126953125,85575200.0
2019-03-26,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,261.2668151855469,68125900.0
2019-03-27,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,259.9006652832031,72224700.0
2019-03-28,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,260.8858642578125,56238500.0
2019-03-29,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,262.5308532714844,82186800.0
2019-03-30,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,262.5308532714844,0.0
2019-03-31,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,262.5308532714844,0.0
2019-04-01,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,265.64422607421875,77617900.0
2019-04-02,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,265.7743835449219,40070400.0
2019-04-03,287.32000732421875,287.760009765625,285.75,286.4200134277344,266.1925354003906,68243200.0
2019-04-04,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,266.89886474609375,48997500.0
2019-04-05,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,268.19073486328125,58621700.0
2019-04-06,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,268.19073486328125,0.0
2019-04-07,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,268.19073486328125,0.0
2019-04-08,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,268.39520263671875,53566300.0
2019-04-09,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,267.01971435546875,66142300.0
2019-04-10,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,267.9305114746094,52601500.0
2019-04-11,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,267.85614013671875,55093100.0
2019-04-12,290.0,290.4700012207031,288.260009765625,290.1600036621094,269.66845703125,69727800.0
2019-04-13,290.0,290.4700012207031,288.260009765625,290.1600036621094,269.66845703125,0.0
2019-04-14,290.0,290.4700012207031,288.260009765625,290.1600036621094,269.66845703125,0.0
2019-04-15,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,269.49176025390625,49596700.0
2019-04-16,290.95001220703125,291.010009765625,289.5,290.1600036621094,269.66845703125,52153200.0
2019-04-17,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,269.008544921875,58268300.0
2019-04-18,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,269.53826904296875,68708500.0
2019-04-19,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,269.53826904296875,0.0
2019-04-20,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,269.53826904296875,0.0
2019-04-21,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,269.53826904296875,0.0
2019-04-22,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,269.7706298828125,40160100.0
2019-04-23,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,272.1962890625,52246600.0
2019-04-24,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,271.5923156738281,50392900.0
2019-04-25,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,271.4249572753906,57770900.0
2019-04-26,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,272.68890380859375,50916400.0
2019-04-27,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,272.68890380859375,0.0
2019-04-28,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,272.68890380859375,0.0
2019-04-29,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,273.11639404296875,57197700.0
2019-04-30,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,273.2558288574219,81111700.0
2019-05-01,294.7200012207031,294.95001220703125,291.79998779296875,291.80999755859375,271.2019348144531,71671900.0
2019-05-02,291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,270.61639404296875,65030200.0
2019-05-03,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,273.2651062011719,56543700.0
2019-05-04,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,273.2651062011719,0.0
2019-05-05,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,273.2651062011719,0.0
2019-05-06,289.25,293.30999755859375,288.8999938964844,292.82000732421875,272.1405944824219,107198100.0
2019-05-07,290.1499938964844,290.80999755859375,285.80999755859375,287.92999267578125,267.5959167480469,144729900.0
2019-05-08,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,267.2241516113281,91568300.0
2019-05-09,285.2300109863281,287.3299865722656,283.29998779296875,286.6600036621094,266.41558837890625,103471100.0
2019-05-10,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,267.75396728515625,112429300.0
2019-05-11,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,267.75396728515625,0.0
2019-05-12,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,267.75396728515625,0.0
2019-05-13,282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,261.0251770019531,127290500.0
2019-05-14,281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,263.3857727050781,77003200.0
2019-05-15,281.5899963378906,285.7699890136719,281.3599853515625,285.05999755859375,264.9285583496094,73956400.0
2019-05-16,285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,267.38226318359375,76749600.0
2019-05-17,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,265.653564453125,100353000.0
2019-05-18,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,265.653564453125,0.0
2019-05-19,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,265.653564453125,0.0
2019-05-20,284.05999755859375,285.9599914550781,283.1199951171875,283.95001220703125,263.8970031738281,62877600.0
2019-05-21,285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,266.2762145996094,46847100.0
2019-05-22,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,265.4584045410156,49482500.0
2019-05-23,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,262.21484375,98733800.0
2019-05-24,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,262.80963134765625,55268100.0
2019-05-25,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,262.80963134765625,0.0
2019-05-26,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,262.80963134765625,0.0
2019-05-27,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,262.80963134765625,0.0
2019-05-28,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,260.3653259277344,70029400.0
2019-05-29,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,258.61810302734375,104972900.0
2019-05-30,279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,259.32440185546875,62523800.0
2019-05-31,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,255.82997131347656,86862800.0
2019-06-01,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,255.82997131347656,0.0
2019-06-02,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,255.82997131347656,0.0
2019-06-03,275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,255.17941284179688,96428000.0
2019-06-04,277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,260.7184753417969,77231900.0
2019-06-05,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,262.9769592285156,71169700.0
2019-06-06,283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,264.6869201660156,69430400.0
2019-06-07,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,267.3357238769531,74272200.0
2019-06-08,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,267.3357238769531,0.0
2019-06-09,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,267.3357238769531,0.0
2019-06-10,289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,268.5625915527344,60799100.0
2019-06-11,290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,268.4974365234375,58641300.0
2019-06-12,288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,268.0234375,47096300.0
2019-06-13,289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,269.12939453125,48945200.0
2019-06-14,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,268.8320007324219,52324700.0
2019-06-15,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,268.8320007324219,0.0
2019-06-16,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,268.8320007324219,0.0
2019-06-17,289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,268.93426513671875,39205700.0
2019-06-18,291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,271.7502136230469,85434800.0
2019-06-19,292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,272.3636779785156,78674400.0
2019-06-20,296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,274.9658203125,116570000.0
2019-06-21,294.1300048828125,295.5199890136719,293.760009765625,294.0,274.56622314453125,83309500.0
2019-06-22,294.1300048828125,295.5199890136719,293.760009765625,294.0,274.56622314453125,0.0
2019-06-23,294.1300048828125,295.5199890136719,293.760009765625,294.0,274.56622314453125,0.0
2019-06-24,294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,274.23004150390625,47582700.0
2019-06-25,293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,271.5403137207031,82028700.0
2019-06-26,291.75,292.30999755859375,290.3500061035156,290.4700012207031,271.26953125,51584900.0
2019-06-27,291.30999755859375,292.05999755859375,290.8900146484375,291.5,272.2314758300781,40355200.0
2019-06-28,292.5799865722656,293.54998779296875,292.010009765625,293.0,273.63226318359375,59350900.0
2019-06-29,292.5799865722656,293.54998779296875,292.010009765625,293.0,273.63226318359375,0.0
2019-06-30,292.5799865722656,293.54998779296875,292.010009765625,293.0,273.63226318359375,0.0
